┌────┬──────────┬───────┬───────────────────┬────────────────────────┐
│ id │ username │ role  │       email       │       auth_token       │
├────┼──────────┼───────┼───────────────────┼────────────────────────┤
│ 1  │ admin    │ admin │ admin@local.com   │ 1QGOA6YxgFANPE6XlGYPpg │
│ 5  │ sandro   │ admin │ sandrone1@htb.com │ ruhgyG-xkpLZrKDen3zKeQ │
└────┴──────────┴───────┴───────────────────┴────────────────────────┘
┌─────┬─────────────┬─────────────┬─────────┬────────────┬────┐
│ cid │    name     │    type     │ notnull │ dflt_value │ pk │
├─────┼─────────────┼─────────────┼─────────┼────────────┼────┤
│ 0   │ id          │ INTEGER     │ 1       │            │ 1  │
│ 8387  │ get_/broker                                   │ d742429d47182b5d92bae16f44d0581d │ 1       │ 2026-03-23 09:10:37.406636 │
│ 8388  │ get_/browse                                   │ 3631bd1a8c8d720a6440b08c383f3754 │ 1       │ 2026-03-23 09:10:37.474279 │
│ 8389  │ get_/browser                                  │ 9d598d47f1fc5b2071902b9065d19eb7 │ 1       │ 2026-03-23 09:10:37.593576 │
│ 8390  │ get_/Browser                                  │ 45b7bb942f79f2c9b5c400407c220953 │ 1       │ 2026-03-23 09:10:37.699919 │
│ 8391  │ get_/bs                                       │ 067ec1a572788be09e3963273b2ba1be │ 1       │ 2026-03-23 09:10:37.798432 │
│ 8392  │ get_/bsd                                      │ 5c84cf396921d92bd7cbc7a955310808 │ 1       │ 2026-03-23 09:10:37.872741 │
│ 8393  │ get_/bt                                       │ 7efed8a425c62336023b0d15451ae367 │ 1       │ 2026-03-23 09:10:37.933491 │
│ 8394  │ get_/bug                                      │ 82117ab3575bcefab4e495243cddefa6 │ 1       │ 2026-03-23 09:10:38.000569 │
│ 8395  │ get_/bugs                                     │ 34cb1a30f0c3d95fbde91ff01f9c7dcb │ 1       │ 2026-03-23 09:10:38.060837 │
│ 8396  │ get_/build                                    │ aa4095ac70de51085ea8fad74fdf1325 │ 1       │ 2026-03-23 09:10:38.112641 │
│ 8397  │ get_/BUILD                                    │ 9227310aaff2d133c7f6802acc38860a │ 1       │ 2026-03-23 09:10:38.175466 │
│ 8398  │ get_/builder                                  │ 685216702294b798431fe0cb5537a240 │ 1       │ 2026-03-23 09:10:38.252335 │
│ 8399  │ get_/buildr                                   │ 2b1ab40a4e309e536d03cf90ceeb9658 │ 1       │ 2026-03-23 09:10:38.312756 │
│ 8400  │ get_/bulk                                     │ e033c763ad7acafda762d11d1e676f23 │ 1       │ 2026-03-23 09:10:38.362544 │
│ 8401  │ get_/bulksms                                  │ e3e70693c2300cfbcd910ca34f3d023e │ 1       │ 2026-03-23 09:10:38.422908 │
│ 8402  │ get_/bullet                                   │ 2f5d6f372c9e748a2340d7b3b9e3eabd │ 1       │ 2026-03-23 09:10:38.483798 │
│ 8403  │ get_/busca                                    │ 52b1b6b82056a0b0c534ac5ec99088c3 │ 1       │ 2026-03-23 09:10:38.545192 │
│ 8404  │ get_/buscador                                 │ 243defbda37d40e2dc7aba895324a137 │ 1       │ 2026-03-23 09:10:38.674043 │
│ 8405  │ get_/buscar                                   │ e2a1190ec9387bcafed2de69278eda97 │ 1       │ 2026-03-23 09:10:38.717184 │
│ 8406  │ get_/business                                 │ 04f533214e8fbd3c9bd6ce76c1e691f1 │ 1       │ 2026-03-23 09:10:38.802584 │
│ 8407  │ get_/Business                                 │ 3b8f294ced6568ee2ecc194d8edd5def │ 1       │ 2026-03-23 09:10:38.877695 │
│ 8408  │ get_/button                                   │ b580d06a73ac30287e642a992b3ae823 │ 1       │ 2026-03-23 09:10:38.937403 │
│ 8409  │ get_/buttons                                  │ bebc79d73c6062312d63827aa85b2e47 │ 1       │ 2026-03-23 09:10:38.987302 │
│ 8410  │ get_/welcome                                  │ 85cd9682083dffd945552eaa786f7ded │ 1       │ 2026-03-23 09:10:39.068953 │
│ 8411  │ get_/buy                                      │ f5c70cabb0125c04fa8db8b0d4a8e0cf │ 1       │ 2026-03-23 09:10:39.140167 │
│ 8412  │ get_/buynow                                   │ 0d34a9d0e88c07d896ba6c16627ce232 │ 1       │ 2026-03-23 09:10:39.186503 │
│ 8413  │ get_/buyproduct                               │ de092494fbe10d559a1a547c0820f311 │ 1       │ 2026-03-23 09:10:39.244874 │
│ 8414  │ get_/bypass                                   │ 1303515b62e555f2633be7e5078af0c3 │ 1       │ 2026-03-23 09:10:39.287081 │
│ 8415  │ get_/bz2                                      │ 4cd0aac29609a90ae35f2e1d143f34b6 │ 1       │ 2026-03-23 09:10:39.336361 │
│ 8416  │ get_/c                                        │ f08fcab039d5b7b84fbb55006006a1a7 │ 1       │ 2026-03-23 09:10:39.371914 │
│ 8417  │ get_/C                                        │ c1eda33890d3a9fbc19617ffbddf3bf2 │ 1       │ 2026-03-23 09:10:39.432223 │
│ 8418  │ get_/ca                                       │ e8391fc8037f677e2bf04b301e1cc114 │ 1       │ 2026-03-23 09:10:39.469145 │
│ 8419  │ get_/cabinet                                  │ 82d121d8146883e4f5f7a77d13241525 │ 1       │ 2026-03-23 09:10:39.543938 │
│ 8420  │ get_/cache                                    │ 349d74aae98fa35c805e9d45e8726a15 │ 1       │ 2026-03-23 09:10:39.615349 │
│ 8421  │ get_/cachemgr                                 │ f41a6a9682153c55403340457ecbc128 │ 1       │ 2026-03-23 09:10:39.634641 │
│ 8422  │ get_/caching                                  │ 8afc8de6d08e3d8290d56a04f15b04aa │ 1       │ 2026-03-23 09:10:39.732909 │
│ 8423  │ get_/cad                                      │ 5215383d6f535664d0fcb464a0e46d96 │ 1       │ 2026-03-23 09:10:39.764838 │
│ 8424  │ get_/cadmins                                  │ 8e17b1e37dd4943539e24566c55dbf33 │ 1       │ 2026-03-23 09:10:39.813936 │
│ 8425  │ get_/cal                                      │ 1ee880a252477973d83ee8849794c537 │ 1       │ 2026-03-23 09:10:39.864692 │
│ 8426  │ get_/calc                                     │ 8f876dd6a3d60afecd5d05868eb42871 │ 1       │ 2026-03-23 09:10:39.897989 │
│ 8427  │ get_/calendar                                 │ 7a9d16c4d66a54845e4c0dd379768fd9 │ 1       │ 2026-03-23 09:10:39.963827 │
│ 8428  │ get_/calendar_events                          │ 7a16e2a974bd8c2611929bcf06d0bc9a │ 1       │ 2026-03-23 09:10:40.027614 │
│ 8429  │ get_/calendar_sports                          │ f8d9b0c834005f871f62b807367eb2fd │ 1       │ 2026-03-23 09:10:40.089414 │
│ 8430  │ get_/calendarevents                           │ b083f7bd01d27646e95d4b324955926c │ 1       │ 2026-03-23 09:10:40.140170 │
│ 8431  │ get_/calendars                                │ 74e467cb609e78a322112ab1caa2d655 │ 1       │ 2026-03-23 09:10:40.197788 │
│ 8432  │ get_/calender                                 │ b0a67173215d236555e28378e003c06b │ 1       │ 2026-03-23 09:10:40.271108 │
│ 8433  │ get_/call                                     │ cc9b8bdd480144d8a3821b68bedce982 │ 1       │ 2026-03-23 09:10:40.341893 │
│ 8434  │ get_/callback                                 │ 36e701613397ede824705413cae7ad45 │ 1       │ 2026-03-23 09:10:40.402566 │
│ 8435  │ get_/callee                                   │ 49dc563b875c3408b52d3b8dd4d3b4f9 │ 1       │ 2026-03-23 09:10:40.449037 │
│ 8436  │ get_/caller                                   │ ed61ddbe307f87e972a374cd1902a38c │ 1       │ 2026-03-23 09:10:40.503000 │
│ 8437  │ get_/callin                                   │ 05615693944973327cb63a7d22f1e3d7 │ 1       │ 2026-03-23 09:10:40.555299 │
│ 8438  │ get_/calling                                  │ 363a1ee979533ffddf88f59fbd4bd3af │ 1       │ 2026-03-23 09:10:40.591749 │
│ 8439  │ get_/callout                                  │ 3e319ded973b1166468ac1e2a049f2fe │ 1       │ 2026-03-23 09:10:40.645091 │
│ 8440  │ get_/cam                                      │ 2a8ef7744d4ad48238e4f92bf9ea5333 │ 1       │ 2026-03-23 09:10:40.684537 │
│ 8441  │ get_/camel                                    │ 4373db759361a3dc4cb1d7b1615e05c8 │ 1       │ 2026-03-23 09:10:40.749306 │
│ 8442  │ get_/campaign                                 │ d77eb7bb966871d1fb84eb1182e65678 │ 1       │ 2026-03-23 09:10:40.813411 │
│ 8443  │ get_/campaigns                                │ 78c0c5d626d233db860a6eb1ecdfa451 │ 1       │ 2026-03-23 09:10:40.856623 │
│ 8444  │ get_/can                                      │ 5bdc4fca74cea0b2e06b6196a715cd4e │ 1       │ 2026-03-23 09:10:40.906434 │
│ 8445  │ get_/canada                                   │ 0c67bcb1e3386b7dd5d2de2ce82b5055 │ 1       │ 2026-03-23 09:10:40.997406 │
│ 8446  │ get_/car                                      │ 51bc93a06f8378bfc9cc1076063c2ee8 │ 1       │ 2026-03-23 09:10:41.056224 │
│ 8447  │ get_/carbuyaction                             │ a0a6654f90744e203ad733344f611c67 │ 1       │ 2026-03-23 09:10:41.143687 │
│ 8448  │ get_/card                                     │ 40cc42c5caeafc0d3e74c8df85ec7fce │ 1       │ 2026-03-23 09:10:41.196974 │
│ 8449  │ get_/cardinal                                 │ a30f5e73f114e770b8c56fe47e3623b2 │ 1       │ 2026-03-23 09:10:41.252026 │
│ 8450  │ get_/cardinalauth                             │ 202df891874f3e61d07a99cf96430dc1 │ 1       │ 2026-03-23 09:10:41.298370 │
│ 8451  │ get_/cardinalform                             │ 1cf154187e767f7b36fc7684a86065f6 │ 1       │ 2026-03-23 09:10:41.369452 │
│ 8452  │ get_/cards                                    │ 91a169b07a4504cec46a99bb778dc42c │ 1       │ 2026-03-23 09:10:41.386321 │
│ 8453  │ get_/careers                                  │ c1e10fbd1cbd1c8a3d3eb97678b40308 │ 1       │ 2026-03-23 09:10:41.450690 │
│ 8454  │ get_/career                                   │ 16dede75365fd375ec5b9823b4f628fa │ 1       │ 2026-03-23 09:10:41.545169 │
│ 8455  │ get_/carp                                     │ dc35d632bf13d6d5b3de18bd7c5c0b32 │ 1       │ 2026-03-23 09:10:41.666348 │
│ 8456  │ get_/carpet                                   │ d55ce51f93a4ca0e404b46ae968ab866 │ 1       │ 2026-03-23 09:10:41.756256 │
│ 8457  │ get_/cars                                     │ c9a631b212154d601bbd595205bdcf01 │ 1       │ 2026-03-23 09:10:41.839668 │
│ 8458  │ get_/cart                                     │ f208c5eae2eaed11d142f23bc2aa285f │ 1       │ 2026-03-23 09:10:41.880820 │
│ 8459  │ get_/carthandler                              │ 38c486d1f288f9e43ad4c71b6e52687a │ 1       │ 2026-03-23 09:10:41.958464 │
│ 8460  │ get_/carts                                    │ 0062e0694334ae3547691cf10d499946 │ 1       │ 2026-03-23 09:10:42.020739 │
│ 8461  │ get_/cas                                      │ fb1ba0a98fc84fb50f46728093e80d0a │ 1       │ 2026-03-23 09:10:42.096404 │
│ 8462  │ get_/cases                                    │ 8c7d69e686e674ea87da732be13948e8 │ 1       │ 2026-03-23 09:10:42.179130 │
│ 8463  │ get_/casestudies                              │ a2e06328a34d0537419a14615887ab17 │ 1       │ 2026-03-23 09:10:42.232335 │
│ 8464  │ get_/cash                                     │ fc532e9bed1b289cb00ee8ceb58e16e5 │ 1       │ 2026-03-23 09:10:42.293839 │
│ 8465  │ get_/cat                                      │ 99d6c5a12af9f93ff772ec824773748a │ 1       │ 2026-03-23 09:10:42.340817 │
│ 8466  │ get_/catalog                                  │ 59c8bb7ffad2465f6c5dbd6315f7fcb0 │ 1       │ 2026-03-23 09:10:42.401658 │
│ 8467  │ get_/catalogs                                 │ 3c2012dbfce7510768e6f10a4e9a69ad │ 1       │ 2026-03-23 09:10:42.477398 │
│ 8468  │ get_/catalogsearch                            │ 39f46da862639e0f27665e6cc615e8e6 │ 1       │ 2026-03-23 09:10:42.543342 │
│ 8469  │ get_/catalogue                                │ ad461747302c8fdde4bba3bd203cd281 │ 1       │ 2026-03-23 09:10:42.591837 │
│ 8470  │ get_/catalyst                                 │ 3255aa5a8f07c55e392b504ad7663732 │ 1       │ 2026-03-23 09:10:42.631005 │
│ 8471  │ get_/catch                                    │ 5a24f118710171875a82aed096368c5a │ 1       │ 2026-03-23 09:10:42.685497 │
│ 8472  │ get_/categoria                                │ ac49aca82457d03b458867d5699c18f6 │ 1       │ 2026-03-23 09:10:42.806324 │
│ 8473  │ get_/categories                               │ 0ea90d639bf0cda23c5eec6250dfdc58 │ 1       │ 2026-03-23 09:10:42.873420 │
│ 8474  │ get_/category                                 │ 6be860c6c1578b7710622647988b556a │ 1       │ 2026-03-23 09:10:42.995553 │
│ 8475  │ get_/catinfo                                  │ ad92bfd14603394fe4f7bd4e9fd4a96c │ 1       │ 2026-03-23 09:10:43.101155 │
│ 8476  │ get_/cats                                     │ 3d2f8464d3e0083043bcc74d66437ef9 │ 1       │ 2026-03-23 09:10:43.158670 │
│ 8477  │ get_/cb                                       │ fe709090d0961686c64f7487d63917e3 │ 1       │ 2026-03-23 09:10:43.223858 │
│ 8478  │ get_/cc                                       │ 1632983cbe5eae9aed5440c5b18ed8b4 │ 1       │ 2026-03-23 09:10:43.274405 │
│ 8479  │ get_/ccbill                                   │ 7eec32c2ebf864627257ff91fa76c763 │ 1       │ 2026-03-23 09:10:43.312070 │
│ 8480  │ get_/ccount                                   │ ea37743eb74082216b35f0463170e9d6 │ 1       │ 2026-03-23 09:10:43.372830 │
│ 8481  │ get_/ccp14admin                               │ 8fece213e83b8ff5beba85a9899e4a89 │ 1       │ 2026-03-23 09:10:43.420351 │
│ 8482  │ get_/ccs                                      │ f20e28e3e030eb4da4c0c4aa733dac09 │ 1       │ 2026-03-23 09:10:43.475210 │
│ 8483  │ get_/cd                                       │ 0ec2555852390f28ac806aa4b9cb8c75 │ 1       │ 2026-03-23 09:10:43.530555 │
│ 8484  │ get_/cdrom                                    │ 2bb97078888097968357ff4d5d5cb7ff │ 1       │ 2026-03-23 09:10:43.575520 │
│ 8485  │ get_/centres                                  │ 069d0ad58e70563329b251ff9aad0533 │ 1       │ 2026-03-23 09:10:43.630120 │
│ 8486  │ get_/cert                                     │ adef2ef831aaff12cb0234e0ce4f8063 │ 1       │ 2026-03-23 09:10:43.676809 │
│ 8487  │ get_/certenroll                               │ 5ce62d16d98f24bcf19fe1eacf3eb6f4 │ 1       │ 2026-03-23 09:10:43.720042 │
│ 8488  │ get_/certificate                              │ 115227605f7cb67419df8a67cf4a23a9 │ 1       │ 2026-03-23 09:10:43.752706 │
│ 8489  │ get_/certificates                             │ 96f4b7dfc2450fc368013d85d14b0072 │ 1       │ 2026-03-23 09:10:43.809188 │
│ 8490  │ get_/certification                            │ ad912e4afa13e39d7510fa74c296a3ec │ 1       │ 2026-03-23 09:10:43.858843 │
│ 8491  │ get_/certified                                │ cf7a26bf27ae58f677f5c458f5d1a189 │ 1       │ 2026-03-23 09:10:43.905776 │
│ 8492  │ get_/certs                                    │ c8e066a9caca3538eebd083bd94e8f0c │ 1       │ 2026-03-23 09:10:43.961672 │
│ 8493  │ get_/certserver                               │ 1b4a96239806e50798189f0d42522e5c │ 1       │ 2026-03-23 09:10:43.996300 │
│ 8494  │ get_/certsrv                                  │ 17a322b2aeb1968c41682b7c577e6a6c │ 1       │ 2026-03-23 09:10:44.032467 │
│ 8495  │ get_/cf                                       │ 523d5444adc163c0c6a9c388caff3b15 │ 1       │ 2026-03-23 09:10:44.094275 │
